臉書連結,候選人,類型,選區,選舉黃頁連結
http://zh-tw.facebook.com/profile.php?id=100001561856904,謝典霖,縣市議員,"彰化縣 > 第07選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7b-bf74-4bf7-905d-0f15acb5b862
https://zh-tw.facebook.com/besthualien,謝國榮,縣市議員,"花蓮縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f8d-757c-4c88-8643-0f15acb5b862
https://zh-tw.facebook.com/makoto36,謝希誠,縣市議員,"新竹市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f94-f2bc-4d59-8f63-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%96%B0%E7%AB%B9%E5%B8%82%E8%AC%9D%E5%B8%8C%E8%AA%A0%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95%E5%B8%8C%E6%9C%9B%E5%9F%8E%E5%B8%82%E7%99%BC%E5%B1%95%E5%8D%94%E6%9C%83/206154739451966,謝希誠,縣市議員,"新竹市 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f94-f2bc-4d59-8f63-0f15acb5b862
https://zh-tw.facebook.com/people/%E8%AC%9D%E5%BD%A5%E6%85%A7/100000227374674,謝彥慧,縣市議員,"彰化縣 > 第08選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a9-d5a4-4bca-af25-1926acb5b862
https://zh-tw.facebook.com/pages/%E8%A1%8C%E5%8B%95%E5%8F%B0%E7%81%A3%E4%BA%8C%E6%9E%97%E9%80%A3%E7%B7%9A%E8%AC%9D%E5%BD%A5%E6%85%A7%E6%9C%8D%E5%8B%99%E8%99%95/162878017130944,謝彥慧,縣市議員,"彰化縣 > 第08選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a9-d5a4-4bca-af25-1926acb5b862
https://www.facebook.com/people/%E8%AC%9D%E5%BF%97%E5%BE%97/100006584022454,謝志得,縣市議員,"宜蘭縣 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f70-30ec-4919-bc86-0f15acb5b862
https://www.facebook.com/pages/%E8%AC%9D%E6%96%87%E4%BF%8A/1461692444095448,謝文俊,縣市議員,"苗栗縣 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a2-f460-425f-995d-1926acb5b862
https://zh-tw.facebook.com/people/%E8%AC%9D%E6%96%87%E7%A6%93/100000841692406,謝文禓,縣市議員,"苗栗縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a1-0dac-41f9-a52f-1926acb5b862
https://www.facebook.com/people/%E8%AC%9D%E6%96%87%E7%A6%93/100000841692406?viewer_id=0,謝文禓,縣市議員,"苗栗縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a1-0dac-41f9-a52f-1926acb5b862
https://zh-tw.facebook.com/public/%E8%AC%9D%E6%96%87%E9%80%B2,謝文進,縣市議員,"新竹市 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f93-5fa4-4bc0-bb1c-0f15acb5b862
https://zh-tw.facebook.com/shiehmj490815,謝明圳,縣市議員,"花蓮縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/540b56c1-196c-4868-8d31-1926acb5b862
https://zh-tw.facebook.com/people/%E8%AC%9D%E6%98%8E%E5%9C%B3/100001234388089,謝明圳,縣市議員,"花蓮縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/540b56c1-196c-4868-8d31-1926acb5b862
https://zh-tw.facebook.com/pages/%E8%AC%9D%E6%98%8E%E7%8F%A0%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/148499135281212,謝明珠,縣市議員,"臺東縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56c3-bf6c-45ae-b503-1926acb5b862
https://zh-tw.facebook.com/people/%E8%AC%9D%E7%BF%A0%E8%93%AE/100002604412940,謝翠蓮,縣市議員,"雲林縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f84-c710-4d3a-b584-0f15acb5b862
https://www.facebook.com/pages/%E8%AC%9D%E7%BF%A0%E8%93%AE%E7%B8%A3%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/207958752665845,謝翠蓮,縣市議員,"雲林縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f84-c710-4d3a-b584-0f15acb5b862
https://zh-tw.facebook.com/people/%E8%AC%9D%E8%8A%B3%E7%B4%8B/100000397615989,謝芳紋,縣市議員,"苗栗縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7a-1208-4aa1-99c5-0f15acb5b862
https://zh-tw.facebook.com/pages/%E8%8B%97%E6%A0%97%E7%B8%A3%E8%AD%B0%E5%93%A1%E8%AC%9D%E8%8A%B3%E7%B4%8B%E6%9C%8D%E5%8B%99%E8%99%95/620612241317551,謝芳紋,縣市議員,"苗栗縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7a-1208-4aa1-99c5-0f15acb5b862
https://zh-tw.facebook.com/pages/%E8%AC%9D%E8%8A%B3%E7%B4%8B%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/150158878408499,謝芳紋,縣市議員,"苗栗縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7a-1208-4aa1-99c5-0f15acb5b862
https://zh-tw.facebook.com/people/%E8%AC%9D%E9%9B%B7/100003175596964,謝雷,縣市議員,"苗栗縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a2-3650-4add-a139-1926acb5b862
https://www.facebook.com/people/%E8%AC%9D%E9%9B%B7/100003175596964?fref=nf,謝雷,縣市議員,"苗栗縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a2-3650-4add-a139-1926acb5b862
https://zh-tw.facebook.com/tkh2014,譚國華,縣市議員,"嘉義市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56d5-34fc-40e9-b3c1-1926acb5b862
https://www.facebook.com/tkh2014/events,譚國華,縣市議員,"嘉義市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56d5-34fc-40e9-b3c1-1926acb5b862
https://www.facebook.com/people/%E8%B3%80%E7%8E%89%E7%87%95/100006159485683,賀玉燕,縣市議員,"新竹市 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f95-dc9c-4cf7-974b-0f15acb5b862
https://zh-tw.facebook.com/ho1688,賀育寒,縣市議員,"屏東縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56b7-5d74-4cc9-bc9e-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%AD%B0%E5%93%A1%E8%B3%B4%E5%B2%B8%E7%92%8B%E6%9C%8D%E5%8B%99%E8%99%95/287654037969733,賴岸璋,縣市議員,"彰化縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7c-7dd0-46fe-99ba-0f15acb5b862
https://zh-tw.facebook.com/pages/%E8%B3%B4%E5%B2%B8%E7%92%8B%E6%9C%8D%E5%8B%99%E8%99%95/245581752121874,賴岸璋,縣市議員,"彰化縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7c-7dd0-46fe-99ba-0f15acb5b862
https://www.facebook.com/notes/chia-lun-chang/%E8%AD%B0%E5%93%A1%E8%B3%B4%E5%B2%B8%E7%92%8B%E4%BB%A3%E8%A1%A8%E8%94%A1%E8%A3%95%E6%98%8C%E8%81%AF%E5%90%88%E7%B8%BD%E9%83%A8%E6%88%90%E7%AB%8B-%E8%98%87%E8%B2%9E%E6%98%8C%E7%AB%99%E5%8F%B0/613777088731801,賴岸璋,縣市議員,"彰化縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7c-7dd0-46fe-99ba-0f15acb5b862
https://zh-tw.facebook.com/YLLMY,賴明源,縣市議員,"雲林縣 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56b0-2404-407a-9b8e-1926acb5b862
https://www.facebook.com/YLLMY/photos/a.698706706855030.1073741825.698694706856230/698714283520939/?type=1&source=11,賴明源,縣市議員,"雲林縣 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56b0-2404-407a-9b8e-1926acb5b862
https://www.facebook.com/YLLMY/photos_stream?tab=photos_albums,賴明源,縣市議員,"雲林縣 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56b0-2404-407a-9b8e-1926acb5b862
https://www.facebook.com/YLLMY/photos_stream?tab=photos,賴明源,縣市議員,"雲林縣 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56b0-2404-407a-9b8e-1926acb5b862
https://www.facebook.com/YLLMY/likes,賴明源,縣市議員,"雲林縣 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56b0-2404-407a-9b8e-1926acb5b862
https://zh-tw.facebook.com/pages/%E8%B3%B4%E6%9C%9D%E5%B4%99%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/556095907800395,賴朝崙,縣市議員,"嘉義縣 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f86-a268-4f00-9172-0f15acb5b862
https://fr-fr.connect.facebook.com/pages/%E5%98%89%E7%BE%A9%E7%B8%A3%E8%B3%B4%E6%9C%9D%E5%B4%99%E7%B8%A3%E8%AD%B0%E5%93%A1%E6%9C%8D%E5%8B%99%E8%99%95/153737034693402,賴朝崙,縣市議員,"嘉義縣 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f86-a268-4f00-9172-0f15acb5b862
https://zh-tw.facebook.com/people/%E8%B3%B4%E6%AD%A3%E5%BA%B8/100008337401408,賴正庸,縣市議員,"基隆市 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56cd-fed4-42a6-a603-1926acb5b862
https://zh-tw.facebook.com/pages/%E7%AB%8B%E5%A7%94%E8%A8%B1%E8%88%92%E5%8D%9A%E8%AD%B0%E5%93%A1%E8%B3%B4%E6%B7%91%E5%A8%9E%E8%81%AF%E5%90%88%E6%9C%8D%E5%8B%99%E8%99%95/226182694082409,賴淑娞,縣市議員,"雲林縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f83-0b30-4075-a206-0f15acb5b862
https://zh-tw.facebook.com/people/%E8%B3%B4%E6%B7%91%E5%A8%9E/100000728064976,賴淑娞,縣市議員,"雲林縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f83-0b30-4075-a206-0f15acb5b862
https://zh-tw.facebook.com/public/%E8%B3%B4%E6%B7%91%E5%A8%9E,賴淑娞,縣市議員,"雲林縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f83-0b30-4075-a206-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%AD%B0%E5%93%A1%E8%B3%B4%E6%B8%85%E7%BE%8E/267670586598018,賴清美,縣市議員,"彰化縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7e-d870-4dc0-8c16-0f15acb5b862
https://zh-tw.facebook.com/laichingmei,賴清美,縣市議員,"彰化縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7e-d870-4dc0-8c16-0f15acb5b862
https://zh-tw.facebook.com/267670586598018/photos/a.267672526597824.70375.267670586598018/267683369930073/,賴清美,縣市議員,"彰化縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7e-d870-4dc0-8c16-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%AD%B0%E5%93%A1%E8%B3%B4%E6%B8%85%E7%BE%8E/267670586598018?sk=info,賴清美,縣市議員,"彰化縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7e-d870-4dc0-8c16-0f15acb5b862
https://zh-tw.facebook.com/pages/%E7%B8%A3%E8%AD%B0%E5%93%A1%E8%B3%B4%E6%B8%85%E7%BE%8E%E6%9C%8D%E5%8B%99%E8%99%95/234845656552515,賴清美,縣市議員,"彰化縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7e-d870-4dc0-8c16-0f15acb5b862
https://zh-tw.facebook.com/pages/%E5%BD%B0%E5%8C%96%E7%B8%A3%E8%AD%B0%E5%93%A1%E8%B3%B4%E6%B8%85%E7%BE%8E/267670586598018?id=267670586598018&sk=info,賴清美,縣市議員,"彰化縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7e-d870-4dc0-8c16-0f15acb5b862
https://fr-fr.facebook.com/267670586598018/photos/pb.267670586598018.-2207520000.1408711051./267672619931148/?type=1,賴清美,縣市議員,"彰化縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f7e-d870-4dc0-8c16-0f15acb5b862
https://zh-tw.facebook.com/laizemin,賴澤民,縣市議員,"彰化縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a7-2f8c-4be2-8947-1926acb5b862
https://www.facebook.com/laizemin/info,賴澤民,縣市議員,"彰化縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a7-2f8c-4be2-8947-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%8D%97%E6%8A%95%E7%B8%A3%E8%AD%B0%E5%93%A1%E8%B3%B4%E7%87%95%E9%9B%AA%E6%9C%8D%E5%8B%99%E8%99%95/110902295595306,賴燕雪,縣市議員,"南投縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f81-63fc-4f88-8153-0f15acb5b862
https://zh-tw.facebook.com/pages/%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E5%8F%83%E9%81%B8%E4%BA%BA%E8%B3%B4%E7%87%95%E9%9B%AA%E6%9C%8D%E5%8B%99%E8%99%95/192719227447102,賴燕雪,縣市議員,"南投縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f81-63fc-4f88-8153-0f15acb5b862
https://zh-tw.facebook.com/obayawei,趙一先,縣市議員,"新竹縣 > 第13選區[山地]",http://k.olc.tw/elections/candidates/view/53c68f78-86fc-4aef-8dff-0f15acb5b862
https://zh-tw.facebook.com/public/%E9%80%A3%E6%81%A9%E5%85%B8,連恩典,縣市議員,"基隆市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b56cf-cecc-47e6-8b2c-1926acb5b862
https://www.facebook.com/pages/%E6%9A%96%E6%9A%96%E5%8D%80%E7%A2%87%E7%A5%A5%E9%87%8C%E9%95%B7-%E9%80%A3%E6%81%A9%E5%85%B8/734040819971321,連恩典,縣市議員,"基隆市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b56cf-cecc-47e6-8b2c-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%9A%96%E6%9A%96%E5%8D%80%E7%A2%87%E7%A5%A5%E9%87%8C%E9%95%B7-%E9%80%A3%E6%81%A9%E5%85%B8/734040819971321?sk=info,連恩典,縣市議員,"基隆市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b56cf-cecc-47e6-8b2c-1926acb5b862
https://zh-tw.facebook.com/people/%E9%80%A3%E6%81%A9%E5%85%B8/100008389719047,連恩典,縣市議員,"基隆市 > 第06選區[區域]",http://k.olc.tw/elections/candidates/view/540b56cf-cecc-47e6-8b2c-1926acb5b862
http://www.facebook.com/463596206991451/,連森裕,縣市議員,"苗栗縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a2-9240-4f75-9173-1926acb5b862
https://zh-tw.facebook.com/pages/%E9%80%A3%E6%A3%AE%E8%A3%95/242332875958774,連森裕,縣市議員,"苗栗縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a2-9240-4f75-9173-1926acb5b862
https://zh-tw.facebook.com/pages/Liensir%E9%80%A3%E6%A3%AE%E8%A3%95%E8%80%81%E5%B8%AB%E7%9A%84%E7%95%B0%E6%83%B3%E8%A6%96%E7%95%8C/463596206991451?hc_location=timeline,連森裕,縣市議員,"苗栗縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a2-9240-4f75-9173-1926acb5b862
https://www.facebook.com/pages/%E9%80%A3%E6%A3%AE%E8%A3%95/242332875958774?fref=nf,連森裕,縣市議員,"苗栗縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a2-9240-4f75-9173-1926acb5b862
https://zh-tw.facebook.com/people/%E9%82%B1%E4%B8%96%E6%96%87/100001949934415,邱世文,縣市議員,"雲林縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56af-e9b0-46af-942d-1926acb5b862
https://zh-tw.facebook.com/linnei20141129,邱世文,縣市議員,"雲林縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56af-e9b0-46af-942d-1926acb5b862
https://zh-tw.facebook.com/suaochiou,邱嘉進,縣市議員,"宜蘭縣 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b56bf-3d70-4d05-9dc4-1926acb5b862
https://www.facebook.com/suaochiou/timeline,邱嘉進,縣市議員,"宜蘭縣 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b56bf-3d70-4d05-9dc4-1926acb5b862
https://zh-tw.facebook.com/chiou.suao,邱嘉進,縣市議員,"宜蘭縣 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b56bf-3d70-4d05-9dc4-1926acb5b862
https://www.facebook.com/suaochiou/info,邱嘉進,縣市議員,"宜蘭縣 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b56bf-3d70-4d05-9dc4-1926acb5b862
https://www.facebook.com/chiou.suao?fref=nf,邱嘉進,縣市議員,"宜蘭縣 > 第10選區[區域]",http://k.olc.tw/elections/candidates/view/540b56bf-3d70-4d05-9dc4-1926acb5b862
https://zh-tw.facebook.com/pages/%E6%96%B0%E7%AB%B9%E7%B8%A3%E8%AD%B0%E5%93%A1%E9%82%B1%E6%8C%AF%E7%91%8B/163399030340674,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
https://www.facebook.com/pages/%E6%96%B0%E7%AB%B9%E7%B8%A3%E8%AD%B0%E5%93%A1%E9%82%B1%E6%8C%AF%E7%91%8B/163399030340674?fref=nf,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%96%B0%E7%AB%B9%E7%B8%A3%E8%AD%B0%E5%93%A1%E9%82%B1%E6%8C%AF%E7%91%8B/163399030340674?sk=photos,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%96%B0%E7%AB%B9%E7%B8%A3%E8%AD%B0%E5%93%A1%E9%82%B1%E6%8C%AF%E7%91%8B/163399030340674?sk=info,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
http://zh-tw.facebook.com/pages/%E6%96%B0%E7%AB%B9%E7%B8%A3%E8%AD%B0%E5%93%A1%E9%82%B1%E6%8C%AF%E7%91%8B/163399030340674?fref=photo&sk=photos,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
http://m2.facebook.com/profile.php?id=163399030340674,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
https://www.facebook.com/pages/%E6%96%B0%E7%AB%B9%E7%B8%A3%E8%AD%B0%E5%93%A1%E9%82%B1%E6%8C%AF%E7%91%8B/163399030340674?sk=timeline&ref=page_internal,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
https://zh-tw.facebook.com/pages/%E6%96%B0%E7%AB%B9%E7%B8%A3%E8%AD%B0%E5%93%A1%E9%82%B1%E6%8C%AF%E7%91%8B/163399030340674?sk=photos_stream&tab=photos_albums,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
https://cy-gb.facebook.com/163399030340674/photos/a.440565312624043.120681.163399030340674/810632448950659/?type=1,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
https://zh-tw.facebook.com/163399030340674/photos/pb.163399030340674.-2207520000.1409274437./934633479883888/?type=1,邱振瑋,縣市議員,"新竹縣 > 第09選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f78-7724-40aa-b632-0f15acb5b862
https://zh-tw.facebook.com/chiou0818,邱永双,縣市議員,"花蓮縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f8d-d2ac-4bea-b08b-0f15acb5b862
https://www.facebook.com/chiou0818/photos/pb.457234427628294.-2207520000.1409060626./799794650038935/?type=1,邱永双,縣市議員,"花蓮縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f8d-d2ac-4bea-b08b-0f15acb5b862
https://www.facebook.com/pages/%E9%82%B1%E7%B4%A0%E6%A2%85/299243733594706,邱素梅,縣市議員,"宜蘭縣 > 第08選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f70-053c-43f3-95f6-0f15acb5b862
https://zh-tw.facebook.com/people/%E9%82%B1%E7%B4%A0%E6%A2%85/100000772835879,邱素梅,縣市議員,"宜蘭縣 > 第08選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f70-053c-43f3-95f6-0f15acb5b862
https://zh-tw.facebook.com/100003398266187/activity/527959237327347,邱紹俊,縣市議員,"苗栗縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f79-e0cc-4dde-a489-0f15acb5b862
https://zh-tw.facebook.com/people/%E9%82%B1%E7%B4%B9%E4%BF%8A/100003398266187,邱紹俊,縣市議員,"苗栗縣 > 第03選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f79-e0cc-4dde-a489-0f15acb5b862
https://zh-tw.facebook.com/people/%E9%82%B1%E7%BE%8E%E7%8E%B2/100003176211330,邱美玲,縣市議員,"南投縣 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/540b56ae-a240-4248-8ddf-1926acb5b862
https://www.facebook.com/media/set/?set=a.662565630441612.1073742401.379414155423429&type=3,邱美玲,縣市議員,"南投縣 > 第05選區[區域]",http://k.olc.tw/elections/candidates/view/540b56ae-a240-4248-8ddf-1926acb5b862
https://zh-tw.facebook.com/people/%E9%82%B1%E9%8E%AE%E8%BB%8D/100002269922262,邱鎮軍,縣市議員,"苗栗縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a2-8168-43b8-b66a-1926acb5b862
https://zh-tw.facebook.com/joinus.tw,邱靖雅,縣市議員,"新竹縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b569e-3f90-424e-9b06-1926acb5b862
https://zh-tw.facebook.com/joinus.tw/photos/pb.689837094426996.-2207520000.1410584583./689842384426467/?type=1,邱靖雅,縣市議員,"新竹縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b569e-3f90-424e-9b06-1926acb5b862
https://zh-tw.facebook.com/joinus.tw/photos/pcb.692553707488668/692553614155344/?type=1,邱靖雅,縣市議員,"新竹縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b569e-3f90-424e-9b06-1926acb5b862
https://zh-tw.facebook.com/joinus.tw/photos/a.689839434426762.1073741825.689837094426996/689849244425781/?type=1&source=11,邱靖雅,縣市議員,"新竹縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b569e-3f90-424e-9b06-1926acb5b862
https://www.facebook.com/joinus.tw/photos_stream,邱靖雅,縣市議員,"新竹縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b569e-3f90-424e-9b06-1926acb5b862
https://www.facebook.com/joinus.tw/likes,邱靖雅,縣市議員,"新竹縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b569e-3f90-424e-9b06-1926acb5b862
https://zh-tw.facebook.com/joinus.tw/photos/pb.689837094426996.-2207520000.1410499395./692064264204279/?type=1,邱靖雅,縣市議員,"新竹縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b569e-3f90-424e-9b06-1926acb5b862
http://zh-tw.facebook.com/profile.php?id=100001573125463,郁國麟,縣市議員,"澎湖縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56c8-f0ac-43ad-a9d1-1926acb5b862
https://zh-tw.facebook.com/pages/%E9%83%81%E5%9C%8B%E9%BA%9F%E5%B7%A5%E4%BD%9C%E5%AE%A4/194333043990084,郁國麟,縣市議員,"澎湖縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56c8-f0ac-43ad-a9d1-1926acb5b862
https://zh-tw.facebook.com/pages/%E9%83%81%E5%9C%8B%E9%BA%9F%E5%B7%A5%E4%BD%9C%E5%AE%A4/194333043990084?hc_location=timeline,郁國麟,縣市議員,"澎湖縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56c8-f0ac-43ad-a9d1-1926acb5b862
http://m2.facebook.com/profile.php?v=timeline&timecutoff=1400051557&sectionLoadingID=m_timeline_loading_div_1420099199_1388563200_8_&timeend=1420099199&timestart=1388563200&tm=AQDlH4KZut0Gt3ae&id=194333043990084,郁國麟,縣市議員,"澎湖縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56c8-f0ac-43ad-a9d1-1926acb5b862
https://zh-tw.facebook.com/pages/%E9%83%81%E5%9C%8B%E9%BA%9F%E5%B7%A5%E4%BD%9C%E5%AE%A4/194333043990084?sk=page_map,郁國麟,縣市議員,"澎湖縣 > 第01選區[區域]",http://k.olc.tw/elections/candidates/view/540b56c8-f0ac-43ad-a9d1-1926acb5b862
https://zh-tw.facebook.com/pages/%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%AD%B0%E5%93%A1%E9%83%AD%E5%86%8D%E6%B7%BB/875161245834352,郭再添,縣市議員,"屏東縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f8b-3d4c-4635-b5f8-0f15acb5b862
https://www.facebook.com/pages/%E5%B1%8F%E6%9D%B1%E7%B8%A3%E8%AD%B0%E5%93%A1%E9%83%AD%E5%86%8D%E6%B7%BB/875161245834352?sk=info,郭再添,縣市議員,"屏東縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f8b-3d4c-4635-b5f8-0f15acb5b862
http://m2.facebook.com/profile.php?id=875161245834352,郭再添,縣市議員,"屏東縣 > 第04選區[區域]",http://k.olc.tw/elections/candidates/view/53c68f8b-3d4c-4635-b5f8-0f15acb5b862
https://www.facebook.com/pages/%E5%85%A8%E5%8A%9B%E6%94%AF%E6%8C%81-%E7%84%A1%E9%BB%A8%E7%B1%8D%E8%AD%B0%E5%93%A1%E4%BE%AF%E9%81%B8%E4%BA%BA-%E9%83%AD%E5%9C%8B%E8%B3%93%E5%85%88%E7%94%9F-%E9%AB%98%E7%A5%A8%E7%95%B6%E9%81%B8/850144768343744,郭國賓,縣市議員,"彰化縣 > 第02選區[區域]",http://k.olc.tw/elections/candidates/view/540b56a6-9ff0-40e0-b1e4-1926acb5b862
